,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,main_artist,artist_id,song
1878,0.622,0.807,5.0,-6.752,0.0,0.408,0.103,0.0,0.306,0.892,174.06,audio_features,6x4tKaOzfNJpEJHySoiJcs,spotify:track:6x4tKaOzfNJpEJHySoiJcs,https://api.spotify.com/v1/tracks/6x4tKaOzfNJpEJHySoiJcs,https://api.spotify.com/v1/audio-analysis/6x4tKaOzfNJpEJHySoiJcs,220293.0,4.0,Lou Bega,46lnlnlU0dXTDpoAUmH6Qx,Prayer in C - Robin Schulz Radio Edit
1879,0.575,0.886,5.0,-5.182,1.0,0.034,0.0647,0.000187,0.709,0.609,96.31,audio_features,1Jaah2tmN9Hv81A87KZ1MU,spotify:track:1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/tracks/1Jaah2tmN9Hv81A87KZ1MU,https://api.spotify.com/v1/audio-analysis/1Jaah2tmN9Hv81A87KZ1MU,244667.0,4.0,Natalie Imbruglia,0dlOr0VIysztGWvU1dpjmP,Sunchyme
1880,0.76,0.718,6.0,-3.087,1.0,0.147,0.00413,7.63e-06,0.18,0.927,104.42,audio_features,3iZizHVmWHdaJbvcU65S6x,spotify:track:3iZizHVmWHdaJbvcU65S6x,https://api.spotify.com/v1/tracks/3iZizHVmWHdaJbvcU65S6x,https://api.spotify.com/v1/audio-analysis/3iZizHVmWHdaJbvcU65S6x,212440.0,4.0,Destiny's Child,1Y8cdNmUJH7yBTd9yOvr5i,Move (Time To Get Loose) - Elliot Adamson Remix
1881,0.622,0.829,2.0,-5.548,1.0,0.029,0.11,0.0,0.0954,0.539,110.367,audio_features,1uzWOoJdADfstQuFtQFTUn,spotify:track:1uzWOoJdADfstQuFtQFTUn,https://api.spotify.com/v1/tracks/1uzWOoJdADfstQuFtQFTUn,https://api.spotify.com/v1/audio-analysis/1uzWOoJdADfstQuFtQFTUn,257373.0,4.0,Deep Blue Something,5N5RfI8FFXk4WQ8kkjE407,Perfect (Exceeder)
1882,0.867,0.646,1.0,-4.674,0.0,0.288,0.303,0.0,0.279,0.67,88.634,audio_features,6MdqqkQ8sSC0WB4i8PyRuQ,spotify:track:6MdqqkQ8sSC0WB4i8PyRuQ,https://api.spotify.com/v1/tracks/6MdqqkQ8sSC0WB4i8PyRuQ,https://api.spotify.com/v1/audio-analysis/6MdqqkQ8sSC0WB4i8PyRuQ,304600.0,4.0,Blackstreet,2P3cjUru4H3fhSXXNxE9kA,We Found Love
1883,0.52,0.709,5.0,-7.125,0.0,0.0352,0.247,1.78e-05,0.18,0.536,76.039,audio_features,6urCAbunOQI4bLhmGpX7iS,spotify:track:6urCAbunOQI4bLhmGpX7iS,https://api.spotify.com/v1/tracks/6urCAbunOQI4bLhmGpX7iS,https://api.spotify.com/v1/audio-analysis/6urCAbunOQI4bLhmGpX7iS,263560.0,4.0,No Doubt,0cQbJU1aAzvbEmTuljWLlF,Pony
1884,0.658,0.963,1.0,-3.283,0.0,0.0326,0.00283,2.38e-06,0.951,0.793,134.798,audio_features,3vSn1frPgFcRXrjWOfhMLl,spotify:track:3vSn1frPgFcRXrjWOfhMLl,https://api.spotify.com/v1/tracks/3vSn1frPgFcRXrjWOfhMLl,https://api.spotify.com/v1/audio-analysis/3vSn1frPgFcRXrjWOfhMLl,240867.0,4.0,La Bouche,488v7rQzthLNK22r0UvMie,I'm Outta Love
1885,0.585,0.776,5.0,-5.898,1.0,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507.0,4.0,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,Left Outside Alone
1886,0.703,0.8,0.0,-11.645,0.0,0.054,0.145,0.000212,0.0683,0.466,139.968,audio_features,6EBDmMZBQkWrj7jWlGhFU1,spotify:track:6EBDmMZBQkWrj7jWlGhFU1,https://api.spotify.com/v1/tracks/6EBDmMZBQkWrj7jWlGhFU1,https://api.spotify.com/v1/audio-analysis/6EBDmMZBQkWrj7jWlGhFU1,203440.0,4.0,Aqua,6kBjAFKyd0he7LiA5GQ3Gz,Sick and Tired
1887,0.549,0.981,11.0,-3.558,0.0,0.059,0.0178,1.8e-06,0.438,0.873,82.331,audio_features,0C9jZPUv4SuaXkuEQw6L40,spotify:track:0C9jZPUv4SuaXkuEQw6L40,https://api.spotify.com/v1/tracks/0C9jZPUv4SuaXkuEQw6L40,https://api.spotify.com/v1/audio-analysis/0C9jZPUv4SuaXkuEQw6L40,185307.0,4.0,Smash Mouth,2iEvnFsWxR0Syqu2JNopAd,Paid My Dues
1888,0.62,0.93,1.0,-3.685,1.0,0.0374,0.00043,0.0,0.0686,0.609,106.22,audio_features,2g2a5kDeZexbUTD8abcvm6,spotify:track:2g2a5kDeZexbUTD8abcvm6,https://api.spotify.com/v1/tracks/2g2a5kDeZexbUTD8abcvm6,https://api.spotify.com/v1/audio-analysis/2g2a5kDeZexbUTD8abcvm6,190173.0,4.0,Good Charlotte,5aYyPjAsLj7UzANzdupwnS,Hey Mama
1889,0.532,0.967,11.0,-7.977,0.0,0.0457,0.146,0.985,0.115,0.59,136.083,audio_features,3dxDj8pDPlIHCIrUPXuCeG,spotify:track:3dxDj8pDPlIHCIrUPXuCeG,https://api.spotify.com/v1/tracks/3dxDj8pDPlIHCIrUPXuCeG,https://api.spotify.com/v1/audio-analysis/3dxDj8pDPlIHCIrUPXuCeG,225667.0,4.0,Darude,0LhHRmSd1EYM5QdNeNnCoQ,Walk on Water - H2O Radio Mix
1890,0.802,0.903,11.0,-3.267,0.0,0.046,0.0011,0.0,0.173,0.96,128.93,audio_features,02jcEwywffn3Tsb48fXmlW,spotify:track:02jcEwywffn3Tsb48fXmlW,https://api.spotify.com/v1/tracks/02jcEwywffn3Tsb48fXmlW,https://api.spotify.com/v1/audio-analysis/02jcEwywffn3Tsb48fXmlW,192533.0,4.0,P!nk,1KCSPY1glIKqW2TotWuXOR,Mr. Vain
1891,0.801,0.948,11.0,-4.623,0.0,0.0386,0.0117,0.457,0.025,0.968,138.489,audio_features,5N6M8yDiMV32T6Rkzh8EbW,spotify:track:5N6M8yDiMV32T6Rkzh8EbW,https://api.spotify.com/v1/tracks/5N6M8yDiMV32T6Rkzh8EbW,https://api.spotify.com/v1/audio-analysis/5N6M8yDiMV32T6Rkzh8EbW,202583.0,4.0,Vengaboys,0cwmNvclzPd8mQnoHuIksj,The Bad Touch
1892,0.686,0.832,4.0,-5.673,0.0,0.0725,0.000321,0.127,0.583,0.884,127.023,audio_features,6KzkqZqhUBEsWYJJa2aBOd,spotify:track:6KzkqZqhUBEsWYJJa2aBOd,https://api.spotify.com/v1/tracks/6KzkqZqhUBEsWYJJa2aBOd,https://api.spotify.com/v1/audio-analysis/6KzkqZqhUBEsWYJJa2aBOd,192173.0,4.0,Michael Gray,2aM5jpQ0WTcQDeHsil8Ihz,Relax
1893,0.748,0.845,5.0,-4.612,0.0,0.0536,0.00083,0.000225,0.068,0.659,123.925,audio_features,5mAh5J4w6BEZkajB1M7XrB,spotify:track:5mAh5J4w6BEZkajB1M7XrB,https://api.spotify.com/v1/tracks/5mAh5J4w6BEZkajB1M7XrB,https://api.spotify.com/v1/audio-analysis/5mAh5J4w6BEZkajB1M7XrB,207067.0,4.0,The Shapeshifters,60FV7KyxIH9FH1uq7u8inP,The Safety Dance
1894,0.808,0.982,3.0,-6.588,0.0,0.0311,0.0585,0.00689,0.35,0.961,124.999,audio_features,5GguB1QMdud2FWbs5VHAzB,spotify:track:5GguB1QMdud2FWbs5VHAzB,https://api.spotify.com/v1/tracks/5GguB1QMdud2FWbs5VHAzB,https://api.spotify.com/v1/audio-analysis/5GguB1QMdud2FWbs5VHAzB,228140.0,4.0,Madison Avenue,6otgz5gkB40UnWFwTy0VDh,Funkytown - Single Version
1895,0.747,0.891,0.0,-5.308,0.0,0.217,0.00452,0.00137,0.286,0.673,128.003,audio_features,2cVQl1i2vLirLWu4pS16GL,spotify:track:2cVQl1i2vLirLWu4pS16GL,https://api.spotify.com/v1/tracks/2cVQl1i2vLirLWu4pS16GL,https://api.spotify.com/v1/audio-analysis/2cVQl1i2vLirLWu4pS16GL,323716.0,4.0,Armand Van Helden,3cQA9WH8liZfeja1DxcDYE,Turn Me On
1896,0.648,0.956,10.0,-3.421,0.0,0.0497,0.0507,0.000869,0.323,0.821,126.845,audio_features,0Z3Y5cWOPaXIBI08KKDVTO,spotify:track:0Z3Y5cWOPaXIBI08KKDVTO,https://api.spotify.com/v1/tracks/0Z3Y5cWOPaXIBI08KKDVTO,https://api.spotify.com/v1/audio-analysis/0Z3Y5cWOPaXIBI08KKDVTO,218027.0,4.0,Basement Jaxx,4YrKBkKSVeqDamzBPWVnSJ,Cha Cha Slide - Hardino Mix
1897,0.807,0.801,11.0,-7.206,0.0,0.138,0.00715,0.0773,0.827,0.673,131.008,audio_features,1GJPddM9mYZs6IwVfBfXAX,spotify:track:1GJPddM9mYZs6IwVfBfXAX,https://api.spotify.com/v1/tracks/1GJPddM9mYZs6IwVfBfXAX,https://api.spotify.com/v1/audio-analysis/1GJPddM9mYZs6IwVfBfXAX,392632.0,4.0,Junior Jack,583EYzsIVCz1HsEKZbuJ1k,Sweat (A La La La La Long)
1898,0.608,0.893,3.0,-6.968,1.0,0.0316,0.000506,0.0246,0.297,0.838,129.881,audio_features,0EoGXXi91KSqAIY7SSgizW,spotify:track:0EoGXXi91KSqAIY7SSgizW,https://api.spotify.com/v1/tracks/0EoGXXi91KSqAIY7SSgizW,https://api.spotify.com/v1/audio-analysis/0EoGXXi91KSqAIY7SSgizW,207360.0,4.0,Roger Sanchez,1HT9k1ZSUL9IczSstOAgWJ,Sweet Dreams (Are Made of This) - Remastered
1899,0.613,0.697,2.0,-8.618,1.0,0.133,0.0194,0.0,0.332,0.476,122.746,audio_features,0DiWol3AO6WpXZgp0goxAV,spotify:track:0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/tracks/0DiWol3AO6WpXZgp0goxAV,https://api.spotify.com/v1/audio-analysis/0DiWol3AO6WpXZgp0goxAV,320357.0,4.0,Daft Punk,4tZwfgrHOc3mvqYlEYSvVi,YMCA - Original Version 1978
1900,0.742,0.715,4.0,-4.489,1.0,0.0351,0.0621,0.00218,0.111,0.652,94.011,audio_features,4WGTwyHPMvB3HWiEO9R0wb,spotify:track:4WGTwyHPMvB3HWiEO9R0wb,https://api.spotify.com/v1/tracks/4WGTwyHPMvB3HWiEO9R0wb,https://api.spotify.com/v1/audio-analysis/4WGTwyHPMvB3HWiEO9R0wb,185867.0,4.0,Atomic Kitten,6JMHws5haIO6V35YNYDnDw,99 Luftballons
1901,0.585,0.776,5.0,-5.898,1.0,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,audio_features,5xEM5hIgJ1jjgcEBfpkt2F,spotify:track:5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/tracks/5xEM5hIgJ1jjgcEBfpkt2F,https://api.spotify.com/v1/audio-analysis/5xEM5hIgJ1jjgcEBfpkt2F,244507.0,4.0,Avril Lavigne,0p4nmQO2msCgU4IF37Wi3j,Ice Ice Baby
1902,0.794,0.818,0.0,-4.24,0.0,0.0728,0.152,4.95e-06,0.221,0.927,116.032,audio_features,4Pthfbs6lQNEUx1MmQMyax,spotify:track:4Pthfbs6lQNEUx1MmQMyax,https://api.spotify.com/v1/tracks/4Pthfbs6lQNEUx1MmQMyax,https://api.spotify.com/v1/audio-analysis/4Pthfbs6lQNEUx1MmQMyax,228667.0,4.0,Christina Aguilera,1l7ZsJRRS8wlW3WfJfPfNS,Kung Fu Fighting
1903,0.631,0.664,6.0,-9.197,1.0,0.0242,0.0498,0.00042,0.0696,0.407,100.618,audio_features,4mjLAbsWBCuqSOqMvaPkXd,spotify:track:4mjLAbsWBCuqSOqMvaPkXd,https://api.spotify.com/v1/tracks/4mjLAbsWBCuqSOqMvaPkXd,https://api.spotify.com/v1/audio-analysis/4mjLAbsWBCuqSOqMvaPkXd,268747.0,4.0,All Saints,5TDVKqW9uhqGjwwwKGuma4,Vogue
1904,0.834,0.699,5.0,-3.222,1.0,0.178,0.111,0.0,0.131,0.809,94.086,audio_features,0xmjwnQ3FNE6HuWCt2nHdZ,spotify:track:0xmjwnQ3FNE6HuWCt2nHdZ,https://api.spotify.com/v1/tracks/0xmjwnQ3FNE6HuWCt2nHdZ,https://api.spotify.com/v1/audio-analysis/0xmjwnQ3FNE6HuWCt2nHdZ,272533.0,4.0,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,Video Killed The Radio Star
1905,0.495,0.878,6.0,-3.266,0.0,0.0361,0.00027,9.02e-05,0.07,0.825,193.947,audio_features,5AKQ1JHezaXDmN5SyMSpEr,spotify:track:5AKQ1JHezaXDmN5SyMSpEr,https://api.spotify.com/v1/tracks/5AKQ1JHezaXDmN5SyMSpEr,https://api.spotify.com/v1/audio-analysis/5AKQ1JHezaXDmN5SyMSpEr,182120.0,4.0,Alphabeat,7Defmv25Kj9knpobhHIghm,Sussudio - 2016 Remaster
1906,0.552,0.899,1.0,-4.03,0.0,0.0882,0.00206,0.0,0.15,0.609,150.032,audio_features,5BncQXZqKNmcoy6TRN0IYi,spotify:track:5BncQXZqKNmcoy6TRN0IYi,https://api.spotify.com/v1/tracks/5BncQXZqKNmcoy6TRN0IYi,https://api.spotify.com/v1/audio-analysis/5BncQXZqKNmcoy6TRN0IYi,241520.0,4.0,Mando Diao,5I4eibDkC7gg0hmczTZuND,Rock Me Amadeus
1907,0.748,0.99,1.0,-4.79,1.0,0.0469,0.0154,0.673,0.181,0.76,125.009,audio_features,4kqv0fA0vF1vNwlVQqewdL,spotify:track:4kqv0fA0vF1vNwlVQqewdL,https://api.spotify.com/v1/tracks/4kqv0fA0vF1vNwlVQqewdL,https://api.spotify.com/v1/audio-analysis/4kqv0fA0vF1vNwlVQqewdL,307600.0,4.0,Junior Jack,583EYzsIVCz1HsEKZbuJ1k,Barbie Girl
1908,0.71,0.771,2.0,-7.599,1.0,0.033,0.0254,0.195,0.0732,0.825,133.999,audio_features,3XESbgrL377lzzwbcVCnMq,spotify:track:3XESbgrL377lzzwbcVCnMq,https://api.spotify.com/v1/tracks/3XESbgrL377lzzwbcVCnMq,https://api.spotify.com/v1/audio-analysis/3XESbgrL377lzzwbcVCnMq,210120.0,4.0,Lasgo,25Kw8f1zcn9VtUk5Nl3qrp,Grace Kelly
1909,0.644,0.962,10.0,-4.285,0.0,0.0888,0.00648,0.000709,0.294,0.86,127.946,audio_features,2d6kU8J16F3fqpbYKZiLP3,spotify:track:2d6kU8J16F3fqpbYKZiLP3,https://api.spotify.com/v1/tracks/2d6kU8J16F3fqpbYKZiLP3,https://api.spotify.com/v1/audio-analysis/2d6kU8J16F3fqpbYKZiLP3,313320.0,4.0,Freemasons,49H2dQUNhIlso7VNkS8nFR,Dance Hall Days
1910,0.67,0.679,8.0,-5.235,1.0,0.0565,0.012,0.072,0.111,0.365,170.004,audio_features,2K6ODEb6dQ9MPf9LmRgar8,spotify:track:2K6ODEb6dQ9MPf9LmRgar8,https://api.spotify.com/v1/tracks/2K6ODEb6dQ9MPf9LmRgar8,https://api.spotify.com/v1/audio-analysis/2K6ODEb6dQ9MPf9LmRgar8,252360.0,4.0,Kosheen,5squ8uM6fhMQY71t9xobJC,Dancing Queen
1911,0.624,0.977,11.0,-3.34,0.0,0.22,0.00615,0.0,0.253,0.74,126.129,audio_features,6ddQ5KCkvCggk3j6KdA0zL,spotify:track:6ddQ5KCkvCggk3j6KdA0zL,https://api.spotify.com/v1/tracks/6ddQ5KCkvCggk3j6KdA0zL,https://api.spotify.com/v1/audio-analysis/6ddQ5KCkvCggk3j6KdA0zL,177573.0,4.0,Dizzee Rascal,0gusqTJKxtU1UTmNRMHZcv,Escape (The Pina Colada Song)
1912,0.791,0.59,1.0,-9.206,0.0,0.0793,0.0994,0.00203,0.065,0.714,119.951,audio_features,2GYHyAoLWpkxLVa4oYTVko,spotify:track:2GYHyAoLWpkxLVa4oYTVko,https://api.spotify.com/v1/tracks/2GYHyAoLWpkxLVa4oYTVko,https://api.spotify.com/v1/audio-analysis/2GYHyAoLWpkxLVa4oYTVko,206067.0,4.0,Stromae,5j4HeCoUlzhfWtjAfM1acR,Footloose
1913,0.785,0.907,4.0,-4.15,0.0,0.118,0.0156,1.14e-06,0.513,0.565,122.311,audio_features,5eAymAmVU6CyejjFJxvcMI,spotify:track:5eAymAmVU6CyejjFJxvcMI,https://api.spotify.com/v1/tracks/5eAymAmVU6CyejjFJxvcMI,https://api.spotify.com/v1/audio-analysis/5eAymAmVU6CyejjFJxvcMI,405760.0,4.0,Frankie Knuckles,63yl9nDNrHpiAYGlNJxxjc,Maneater
1914,0.841,0.522,10.0,-5.963,0.0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,audio_features,5BrTUo0xP1wKXLJWUaGFtk,spotify:track:5BrTUo0xP1wKXLJWUaGFtk,https://api.spotify.com/v1/tracks/5BrTUo0xP1wKXLJWUaGFtk,https://api.spotify.com/v1/audio-analysis/5BrTUo0xP1wKXLJWUaGFtk,264947.0,4.0,Chris Brown,7bXgB6jMjp9ATFy66eO08Z,I Follow Rivers - The Magician Remix
1915,0.746,0.873,7.0,-3.803,1.0,0.128,0.0244,0.0,0.354,0.817,148.075,audio_features,5iNRPN7oYQvdB9AmeSW6d3,spotify:track:5iNRPN7oYQvdB9AmeSW6d3,https://api.spotify.com/v1/tracks/5iNRPN7oYQvdB9AmeSW6d3,https://api.spotify.com/v1/audio-analysis/5iNRPN7oYQvdB9AmeSW6d3,222093.0,4.0,Fetty Wap,6PXS4YHDkKvl1wkIl4V8DL,C’est la vie
1916,0.684,0.834,2.0,-4.524,0.0,0.0675,0.0646,0.0,0.271,0.538,164.02,audio_features,5A6OHHy73AR5tLxgTc98zz,spotify:track:5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/tracks/5A6OHHy73AR5tLxgTc98zz,https://api.spotify.com/v1/audio-analysis/5A6OHHy73AR5tLxgTc98zz,217667.0,4.0,Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,Play Hard (feat. Ne-Yo & Akon)
1917,0.714,0.833,5.0,-5.239,1.0,0.0259,0.00249,0.0,0.298,0.663,129.964,audio_features,3rLIv187BhjyweFe89SgLn,spotify:track:3rLIv187BhjyweFe89SgLn,https://api.spotify.com/v1/tracks/3rLIv187BhjyweFe89SgLn,https://api.spotify.com/v1/audio-analysis/3rLIv187BhjyweFe89SgLn,220920.0,4.0,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Baby's On Fire
1918,0.648,0.931,1.0,-3.15,0.0,0.181,0.00937,0.0,0.752,0.744,153.649,audio_features,2ygMBIctKIAfbEBcT9065L,spotify:track:2ygMBIctKIAfbEBcT9065L,https://api.spotify.com/v1/tracks/2ygMBIctKIAfbEBcT9065L,https://api.spotify.com/v1/audio-analysis/2ygMBIctKIAfbEBcT9065L,213067.0,4.0,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,Ai Se Eu Te Pego - Ao Vivo
1919,0.644,0.549,1.0,-5.415,0.0,0.0285,0.0209,8.85e-06,0.134,0.167,90.04,audio_features,6IwKcFdiRQZOWeYNhUiWIv,spotify:track:6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/tracks/6IwKcFdiRQZOWeYNhUiWIv,https://api.spotify.com/v1/audio-analysis/6IwKcFdiRQZOWeYNhUiWIv,253813.0,4.0,Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,Get Free
1920,0.587,0.828,11.0,-5.105,1.0,0.149,0.00364,0.0,0.327,0.519,123.884,audio_features,209NkbzmsUa9pAobU7xGyf,spotify:track:209NkbzmsUa9pAobU7xGyf,https://api.spotify.com/v1/tracks/209NkbzmsUa9pAobU7xGyf,https://api.spotify.com/v1/audio-analysis/209NkbzmsUa9pAobU7xGyf,260253.0,4.0,Lady Gaga,1HY2Jd0NmPuamShAr6KMms,Only The Horses
1921,0.722,0.851,7.0,-3.873,0.0,0.0639,0.0319,0.0,0.108,0.452,126.885,audio_features,5yDL13y5giogKs2fSNf7sj,spotify:track:5yDL13y5giogKs2fSNf7sj,https://api.spotify.com/v1/tracks/5yDL13y5giogKs2fSNf7sj,https://api.spotify.com/v1/audio-analysis/5yDL13y5giogKs2fSNf7sj,197936.0,4.0,The Wanted,2NhdGz9EDv2FeUw6udu2g1,I Fink U Freeky
1922,0.798,0.629,11.0,-6.857,0.0,0.0735,0.00474,2.17e-05,0.324,0.4,130.0,audio_features,3F9ByoUqu31xU0I3G5xfVg,spotify:track:3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/tracks/3F9ByoUqu31xU0I3G5xfVg,https://api.spotify.com/v1/audio-analysis/3F9ByoUqu31xU0I3G5xfVg,284373.0,4.0,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,Balada - Ao Vivo
1923,0.668,0.857,7.0,-2.944,0.0,0.0535,0.0191,6.71e-06,0.0385,0.748,131.959,audio_features,0QvvVhTatOAgPH7q7r89fE,spotify:track:0QvvVhTatOAgPH7q7r89fE,https://api.spotify.com/v1/tracks/0QvvVhTatOAgPH7q7r89fE,https://api.spotify.com/v1/audio-analysis/0QvvVhTatOAgPH7q7r89fE,215693.0,4.0,Cobra Starship,2aYJ5LAta2ScCdfLhKgZOY,Right Now
1924,0.606,0.902,10.0,-5.41,0.0,0.0514,0.0188,0.0,0.0534,0.876,132.615,audio_features,4nAsykHmK2N7clWhaxNKlg,spotify:track:4nAsykHmK2N7clWhaxNKlg,https://api.spotify.com/v1/tracks/4nAsykHmK2N7clWhaxNKlg,https://api.spotify.com/v1/audio-analysis/4nAsykHmK2N7clWhaxNKlg,202573.0,4.0,Selena Gomez & The Scene,6dJeKm76NjfXBNTpHmOhfO,Turn Up the Music
1925,0.616,0.869,0.0,-3.911,1.0,0.0327,0.0283,0.0,0.064,0.473,127.966,audio_features,6ebkx7Q5tTxrCxKq4GYj0Y,spotify:track:6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/tracks/6ebkx7Q5tTxrCxKq4GYj0Y,https://api.spotify.com/v1/audio-analysis/6ebkx7Q5tTxrCxKq4GYj0Y,234560.0,4.0,Flo Rida,0jnsk9HBra6NMjO2oANoPY,Euphoria - Single Version
1926,0.83,0.857,8.0,-4.194,0.0,0.152,0.262,0.0,0.413,0.607,137.982,audio_features,2VqAEP1yY5T523K7bZtL8a,spotify:track:2VqAEP1yY5T523K7bZtL8a,https://api.spotify.com/v1/tracks/2VqAEP1yY5T523K7bZtL8a,https://api.spotify.com/v1/audio-analysis/2VqAEP1yY5T523K7bZtL8a,240747.0,4.0,Akon,0z4gvV4rjIZ9wHck67ucSV,We Found Love
1927,0.743,0.752,4.0,-4.813,1.0,0.0414,0.0188,0.0,0.287,0.545,110.015,audio_features,1XGmzt0PVuFgQYYnV2It7A,spotify:track:1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/tracks/1XGmzt0PVuFgQYYnV2It7A,https://api.spotify.com/v1/audio-analysis/1XGmzt0PVuFgQYYnV2It7A,231173.0,4.0,Maroon 5,04gDigrS5kc9YWfZHwBETP,Thinking About You (feat. Ayah Marar)
1928,0.749,0.925,10.0,-5.034,1.0,0.227,0.241,0.0,0.52,0.641,86.989,audio_features,15JINEqzVMv3SvJTAXAKED,spotify:track:15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/tracks/15JINEqzVMv3SvJTAXAKED,https://api.spotify.com/v1/audio-analysis/15JINEqzVMv3SvJTAXAKED,263373.0,4.0,Eminem,7dGJo4pcD2V6oG8kP0tJRR,Hangover
1929,0.758,0.557,7.0,-4.568,1.0,0.034,0.0117,0.0,0.0418,0.781,126.986,audio_features,2fQxE0jVrjNMT9oJAXtSJR,spotify:track:2fQxE0jVrjNMT9oJAXtSJR,https://api.spotify.com/v1/tracks/2fQxE0jVrjNMT9oJAXtSJR,https://api.spotify.com/v1/audio-analysis/2fQxE0jVrjNMT9oJAXtSJR,231840.0,4.0,Jessie J,2gsggkzM5R49q6jpPvazou,Don't Wanna Go Home
1930,0.707,0.861,7.0,-4.225,1.0,0.316,0.1,0.0,0.191,0.795,130.021,audio_features,2EZ2KXLqs9zdRVVMMz1IsH,spotify:track:2EZ2KXLqs9zdRVVMMz1IsH,https://api.spotify.com/v1/tracks/2EZ2KXLqs9zdRVVMMz1IsH,https://api.spotify.com/v1/audio-analysis/2EZ2KXLqs9zdRVVMMz1IsH,199480.0,4.0,LMFAO,3sgFRtyBnxXD5ESfmbK4dl,Where Have You Been
1931,0.715,0.907,7.0,-6.025,0.0,0.0993,0.0172,8.39e-05,0.426,0.841,124.992,audio_features,2WQ09wqQBIOor7Q0VpIDBK,spotify:track:2WQ09wqQBIOor7Q0VpIDBK,https://api.spotify.com/v1/tracks/2WQ09wqQBIOor7Q0VpIDBK,https://api.spotify.com/v1/audio-analysis/2WQ09wqQBIOor7Q0VpIDBK,268840.0,4.0,Black Eyed Peas,1yxSLGMDHlW21z4YXirZDS,Earthquake (feat. Tinie Tempah)
1932,0.794,0.711,8.0,-5.124,0.0,0.0699,0.3,0.0,0.0955,0.955,174.915,audio_features,386RUes7n1uM1yfzgeUuwp,spotify:track:386RUes7n1uM1yfzgeUuwp,https://api.spotify.com/v1/tracks/386RUes7n1uM1yfzgeUuwp,https://api.spotify.com/v1/audio-analysis/386RUes7n1uM1yfzgeUuwp,189109.0,4.0,Bruno Mars,0du5cEVh5yTK9QJze8zA0C,Bounce (feat. Kelis) - Radio Edit
1933,0.739,0.807,0.0,-5.063,1.0,0.0652,0.0181,0.0,0.295,0.632,97.048,audio_features,5GYbkDveRD2I8M5ZJ14hWn,spotify:track:5GYbkDveRD2I8M5ZJ14hWn,https://api.spotify.com/v1/tracks/5GYbkDveRD2I8M5ZJ14hWn,https://api.spotify.com/v1/audio-analysis/5GYbkDveRD2I8M5ZJ14hWn,227853.0,4.0,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,Watch Out For This (Bumaye)
1934,0.673,0.886,1.0,-4.44,0.0,0.0431,0.185,0.0,0.0826,0.795,97.012,audio_features,4HlFJV71xXKIGcU3kRyttv,spotify:track:4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/tracks/4HlFJV71xXKIGcU3kRyttv,https://api.spotify.com/v1/audio-analysis/4HlFJV71xXKIGcU3kRyttv,216773.0,4.0,Train,3FUY2gzHeIiaesXtOAdB7A,A Little Party Never Killed Nobody (All We Got)
1935,0.717,0.55,10.0,-6.019,0.0,0.0521,0.0358,0.00196,0.126,0.332,96.976,audio_features,3UGIZ8qcrMTwzLbx6Kttqt,spotify:track:3UGIZ8qcrMTwzLbx6Kttqt,https://api.spotify.com/v1/tracks/3UGIZ8qcrMTwzLbx6Kttqt,https://api.spotify.com/v1/audio-analysis/3UGIZ8qcrMTwzLbx6Kttqt,171333.0,4.0,Justin Bieber,1uNFoZAHBGtllmzznpCI3s,#thatPOWER
